model,scenario,trial,success,turn,G,C,D,S,O,E,corruption
llama,S5,3,0,7,0.0,97.5396,72.1521,0.0,78.4366,98.1414,0.0
llama,S5,3,0,8,0.0,100.0,83.3974,0.0,87.4494,100.0,0.0
llama,S5,4,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,4,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
llama,S5,4,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
llama,S5,4,0,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
llama,S5,4,0,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
llama,S5,4,0,5,0.0,82.2667,50.3993,8.5499,66.0019,62.3055,0.0
llama,S5,4,0,6,0.0,88.5605,59.9416,0.0,71.7227,79.0564,0.0
llama,S5,4,0,7,0.0,96.8543,71.2121,0.0,78.2256,98.1146,0.0
llama,S5,4,0,8,0.0,100.0,82.5271,0.0,87.2647,100.0,0.0
llama,S5,5,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,5,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
llama,S5,5,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
llama,S5,5,0,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
llama,S5,5,0,4,0.0,80.7593,48.4084,15.7918,62.9662,53.1912,0.0
llama,S5,5,0,5,0.0,87.3433,58.963,6.0951,69.5178,70.5084,0.0
llama,S5,5,0,6,0.0,96.0561,71.2942,0.0,76.6109,90.5919,0.0
llama,S5,5,0,7,0.0,100.0,82.7649,0.0,84.6876,100.0,0.0
llama,S5,5,0,8,0.0,100.0,92.8502,0.0,93.1345,100.0,3.5
llama,S5,6,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,6,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,6,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,6,0,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
llama,S5,6,0,4,1.1416,79.9827,47.3443,17.3355,62.1751,50.7378,0.0
llama,S5,6,0,5,0.0,86.2926,57.3528,7.8263,68.5493,67.4022,0.0
llama,S5,6,0,6,0.0,93.3888,66.8367,0.0,74.7626,85.5813,0.0
llama,S5,6,0,7,0.0,100.0,78.2082,0.0,82.1145,100.0,0.0
llama,S5,6,0,8,0.0,100.0,88.977,0.0,90.9473,100.0,0.0
llama,S5,7,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,7,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
llama,S5,7,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
llama,S5,7,1,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
llama,S5,7,1,4,0.0781,79.5093,45.9084,15.7918,62.2162,51.6912,0.0
llama,S5,7,1,5,0.0,84.5683,54.0474,6.4982,67.8225,67.01,0.0
llama,S5,7,1,6,0.0,91.4672,63.9483,0.0,73.8008,84.6074,0.0
llama,S5,7,1,7,0.0,100.0,75.4635,0.0,81.1022,100.0,0.0
llama,S5,7,1,8,0.0,100.0,90.144,0.0,91.1368,100.0,3.5
llama,S5,8,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,8,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,8,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,8,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,8,1,4,3.6916,77.2077,42.2443,17.923,60.3876,46.9628,0.0
llama,S5,8,1,5,0.0,81.6576,49.294,9.6438,65.3874,60.3347,0.0
llama,S5,8,1,6,0.0,88.9547,61.1348,0.686,71.775,78.319,0.0
llama,S5,8,1,7,0.0,98.5046,74.6233,0.0,79.0098,99.1339,0.0
llama,S5,8,1,8,0.0,100.0,89.1937,0.0,89.1851,100.0,0.0
llama,S5,9,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,9,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
llama,S5,9,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
llama,S5,9,0,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
llama,S5,9,0,4,0.0,80.7593,48.4084,15.7918,62.9662,53.1912,0.0
llama,S5,9,0,5,0.0,87.3433,58.963,6.0951,69.5178,70.5084,0.0
llama,S5,9,0,6,0.0,94.8061,68.7942,0.0,75.8609,89.0919,0.0
llama,S5,9,0,7,0.0,100.0,80.3649,0.0,83.7501,100.0,0.0
llama,S5,9,0,8,0.0,100.0,90.8102,0.0,92.3376,100.0,3.5
llama,S5,10,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,10,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,10,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,10,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,10,1,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,10,1,5,0.0,84.4326,54.394,9.0563,67.1749,64.1097,0.0
llama,S5,10,1,6,0.0,91.0897,63.6835,0.0,73.1819,81.6215,0.0
llama,S5,10,1,7,0.0,99.7613,74.9021,0.0,79.9789,100.0,0.0
llama,S5,10,1,8,0.0,100.0,89.6429,0.0,90.1821,100.0,0.0
llama,S5,11,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,11,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,11,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,11,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,11,1,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,11,1,5,0.0,83.1826,51.894,9.0563,66.4249,62.6097,0.0
llama,S5,11,1,6,0.0,89.5647,61.2835,0.0,72.2444,79.6465,0.0
llama,S5,11,1,7,0.0,97.9513,72.5121,0.0,78.787,99.0372,0.0
llama,S5,11,1,8,0.0,100.0,87.3342,0.0,88.9764,100.0,0.0
llama,S5,12,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,12,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,12,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
llama,S5,12,0,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
llama,S5,12,0,4,5.0966,76.5977,41.7755,19.1924,59.7582,45.1553,0.0
llama,S5,12,0,5,0.0,82.131,50.7459,11.108,65.3543,59.4052,0.0
llama,S5,12,0,6,0.0,89.433,62.1769,1.735,71.8538,77.5705,0.0
llama,S5,12,0,7,0.0,97.7144,72.8772,0.0,78.3869,97.052,0.0
llama,S5,12,0,8,0.0,100.0,83.9222,0.0,87.1892,100.0,0.0
llama,S5,13,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,13,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,13,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,13,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,13,1,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,13,1,5,0.0,83.1826,51.894,9.0563,66.4249,62.6097,0.0
llama,S5,13,1,6,0.0,90.8147,63.7835,0.0,72.9944,81.1465,0.0
llama,S5,13,1,7,0.0,100.0,77.4121,0.0,80.4745,100.0,0.0
llama,S5,13,1,8,0.0,100.0,91.8003,0.0,90.6033,100.0,3.5
llama,S5,14,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,14,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,14,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,14,0,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,14,0,4,3.6916,77.2077,42.2443,17.923,60.3876,46.9628,0.0
llama,S5,14,0,5,0.0,81.6576,49.294,9.6438,65.3874,60.3347,0.0
llama,S5,14,0,6,0.0,87.7047,58.6348,0.686,71.025,76.819,0.0
llama,S5,14,0,7,0.0,95.7296,69.7233,0.0,77.3223,95.6589,0.0
llama,S5,14,0,8,0.0,100.0,80.9037,0.0,86.0057,100.0,0.0
llama,S5,15,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,15,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,15,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,15,0,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,15,0,4,3.6916,77.2077,42.2443,17.923,60.3876,46.9628,0.0
llama,S5,15,0,5,0.0,81.6576,49.294,9.6438,65.3874,60.3347,0.0
llama,S5,15,0,6,0.0,87.7047,58.6348,0.686,71.025,76.819,0.0
llama,S5,15,0,7,0.0,95.7296,69.7233,0.0,77.3223,95.6589,0.0
llama,S5,15,0,8,0.0,100.0,84.4037,0.0,87.0557,100.0,0.0
llama,S5,16,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,16,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,16,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,16,0,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,16,0,4,3.6916,77.2077,42.2443,17.923,60.3876,46.9628,0.0
llama,S5,16,0,5,0.0,81.6576,49.294,9.6438,65.3874,60.3347,0.0
llama,S5,16,0,6,0.0,87.7047,58.6348,0.686,71.025,76.819,0.0
llama,S5,16,0,7,0.0,95.7296,69.7233,0.0,77.3223,95.6589,0.0
llama,S5,16,0,8,0.0,100.0,80.9037,0.0,86.0057,100.0,0.0
llama,S5,17,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,17,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,17,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,17,0,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
llama,S5,17,0,4,2.1416,78.7327,44.8443,17.3355,61.4251,49.2378,0.0
llama,S5,17,0,5,0.0,84.7676,54.7528,8.4138,67.5118,65.1272,0.0
llama,S5,17,0,6,0.0,92.7788,66.688,0.0,74.2932,84.2538,0.0
llama,S5,17,0,7,0.0,100.0,77.888,0.0,81.45,100.0,0.0
llama,S5,17,0,8,0.0,100.0,88.7048,0.0,90.3825,100.0,0.0
llama,S5,18,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,18,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
llama,S5,18,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
llama,S5,18,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
llama,S5,18,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
llama,S5,18,1,5,0.0,83.5167,52.8993,8.5499,66.7519,63.8055,0.0
llama,S5,18,1,6,0.0,90.0855,62.3416,0.0,72.6602,81.0314,0.0
llama,S5,18,1,7,0.0,98.6643,73.6021,0.0,79.4175,100.0,0.0
llama,S5,18,1,8,0.0,100.0,85.9282,0.0,88.9549,100.0,0.0
llama,S5,19,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,19,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
llama,S5,19,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
llama,S5,19,0,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
llama,S5,19,0,4,0.0,80.7593,48.4084,15.7918,62.9662,53.1912,0.0
llama,S5,19,0,5,0.0,87.3433,58.963,6.0951,69.5178,70.5084,0.0
llama,S5,19,0,6,0.0,94.8061,68.7942,0.0,75.8609,89.0919,0.0
llama,S5,19,0,7,0.0,100.0,80.3649,0.0,83.7501,100.0,0.0
llama,S5,19,0,8,0.0,100.0,90.8102,0.0,92.3376,100.0,3.5
llama,S5,20,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,20,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,20,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,20,0,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
llama,S5,20,0,4,2.1416,78.7327,44.8443,17.3355,61.4251,49.2378,0.0
llama,S5,20,0,5,0.0,84.7676,54.7528,8.4138,67.5118,65.1272,0.0
llama,S5,20,0,6,0.0,91.5288,64.188,0.0,73.5432,82.7538,0.0
llama,S5,20,0,7,0.0,100.0,75.488,0.0,80.5125,100.0,0.0
llama,S5,20,0,8,0.0,100.0,86.6648,0.0,89.5856,100.0,0.0
llama,S5,21,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,21,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,21,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,21,0,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,21,0,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,21,0,5,0.0,84.4326,54.394,9.0563,67.1749,64.1097,0.0
llama,S5,21,0,6,0.0,91.0897,63.6835,0.0,73.1819,81.6215,0.0
llama,S5,21,0,7,0.0,100.0,77.4021,0.0,80.7289,100.0,0.0
llama,S5,21,0,8,0.0,100.0,88.2918,0.0,89.7696,100.0,0.0
llama,S5,22,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,22,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,22,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,22,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,22,1,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,22,1,5,0.0,83.1826,51.894,9.0563,66.4249,62.6097,0.0
llama,S5,22,1,6,0.0,89.5647,61.2835,0.0,72.2444,79.6465,0.0
llama,S5,22,1,7,0.0,97.9513,72.5121,0.0,78.787,99.0372,0.0
llama,S5,22,1,8,0.0,100.0,87.3342,0.0,88.9764,100.0,0.0
llama,S5,23,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,23,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,23,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
llama,S5,23,0,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
llama,S5,23,0,4,5.0966,76.5977,41.7755,19.1924,59.7582,45.1553,0.0
llama,S5,23,0,5,0.0,82.131,50.7459,11.108,65.3543,59.4052,0.0
llama,S5,23,0,6,0.0,88.183,59.6769,1.735,71.1038,76.0705,0.0
llama,S5,23,0,7,0.0,96.1894,70.4772,0.0,77.4494,95.077,0.0
llama,S5,23,0,8,0.0,100.0,81.5322,0.0,85.9974,100.0,0.0
llama,S5,24,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,24,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
llama,S5,24,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
llama,S5,24,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
llama,S5,24,0,4,0.0,81.0343,48.5084,15.2043,63.2537,53.9662,0.0
llama,S5,24,0,5,0.0,87.6783,59.2118,5.5626,69.7997,71.3609,0.0
llama,S5,24,0,6,0.0,96.4678,71.6777,0.0,76.9145,91.5344,0.0
llama,S5,24,0,7,0.0,100.0,83.2262,0.0,85.1342,100.0,0.0
llama,S5,24,0,8,0.0,100.0,93.2423,0.0,93.514,100.0,3.5
llama,S5,25,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,25,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,25,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,25,0,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,25,0,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,25,0,5,0.0,84.4326,54.394,9.0563,67.1749,64.1097,0.0
llama,S5,25,0,6,0.0,91.0897,63.6835,0.0,73.1819,81.6215,0.0
llama,S5,25,0,7,0.0,99.7613,74.9021,0.0,79.9789,100.0,0.0
llama,S5,25,0,8,0.0,100.0,86.1429,0.0,89.1321,100.0,0.0
llama,S5,26,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,26,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,26,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,26,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,26,1,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,26,1,5,0.0,83.1826,51.894,9.0563,66.4249,62.6097,0.0
llama,S5,26,1,6,0.0,89.5647,61.2835,0.0,72.2444,79.6465,0.0
llama,S5,26,1,7,0.0,97.9513,72.5121,0.0,78.787,99.0372,0.0
llama,S5,26,1,8,0.0,100.0,87.3342,0.0,88.9764,100.0,0.0
llama,S5,27,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,27,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,27,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,27,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,27,1,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,27,1,5,0.0,84.4326,54.394,9.0563,67.1749,64.1097,0.0
llama,S5,27,1,6,0.0,91.0897,63.6835,0.0,73.1819,81.6215,0.0
llama,S5,27,1,7,0.0,99.7613,74.9021,0.0,79.9789,100.0,0.0
llama,S5,27,1,8,0.0,100.0,89.6429,0.0,90.1821,100.0,0.0
llama,S5,28,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,28,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
llama,S5,28,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
llama,S5,28,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
llama,S5,28,0,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
llama,S5,28,0,5,0.0,86.9017,58.4446,6.7458,69.1571,69.353,0.0
llama,S5,28,0,6,0.0,95.4913,70.6288,0.0,76.2033,89.2957,0.0
llama,S5,28,0,7,0.0,100.0,82.0132,0.0,84.0819,100.0,0.0
llama,S5,28,0,8,0.0,100.0,92.2112,0.0,92.6197,100.0,3.5
llama,S5,29,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,29,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,29,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,29,0,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,29,0,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,29,0,5,0.0,84.4326,54.394,9.0563,67.1749,64.1097,0.0
llama,S5,29,0,6,0.0,91.0897,63.6835,0.0,73.1819,81.6215,0.0
llama,S5,29,0,7,0.0,99.7613,74.9021,0.0,79.9789,100.0,0.0
llama,S5,29,0,8,0.0,100.0,86.1429,0.0,89.1321,100.0,0.0
llama,S5,30,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
llama,S5,30,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
llama,S5,30,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
llama,S5,30,0,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
llama,S5,30,0,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
llama,S5,30,0,5,0.0,83.1826,51.894,9.0563,66.4249,62.6097,0.0
llama,S5,30,0,6,0.0,89.5647,61.2835,0.0,72.2444,79.6465,0.0
llama,S5,30,0,7,0.0,97.9513,72.5121,0.0,78.787,99.0372,0.0
llama,S5,30,0,8,0.0,100.0,83.8342,0.0,87.9264,100.0,0.0
llamabase,S5,1,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
llamabase,S5,1,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
llamabase,S5,1,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
llamabase,S5,1,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
llamabase,S5,1,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
llamabase,S5,1,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
llamabase,S5,1,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
llamabase,S5,1,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
llamabase,S5,1,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
llamabase,S5,2,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
llamabase,S5,2,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
llamabase,S5,2,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
llamabase,S5,2,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
llamabase,S5,2,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
llamabase,S5,2,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
llamabase,S5,2,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
llamabase,S5,2,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
llamabase,S5,2,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
llamabase,S5,3,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
llamabase,S5,3,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
llamabase,S5,3,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
llamabase,S5,3,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
llamabase,S5,3,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
llamabase,S5,3,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
llamabase,S5,3,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
llamabase,S5,3,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
llamabase,S5,3,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
llamabase,S5,4,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
llamabase,S5,4,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
llamabase,S5,4,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
llamabase,S5,4,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
llamabase,S5,4,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
llamabase,S5,4,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
llamabase,S5,4,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
llamabase,S5,4,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
llamabase,S5,4,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
llamabase,S5,5,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
llamabase,S5,5,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
llamabase,S5,5,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
llamabase,S5,5,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
llamabase,S5,5,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
llamabase,S5,5,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
llamabase,S5,5,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
llamabase,S5,5,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
llamabase,S5,5,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
llamabase,S5,6,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
llamabase,S5,6,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
llamabase,S5,6,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
llamabase,S5,6,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
llamabase,S5,6,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
llamabase,S5,6,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
llamabase,S5,6,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
llamabase,S5,6,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
llamabase,S5,6,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
llamabase,S5,7,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
llamabase,S5,7,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
llamabase,S5,7,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
llamabase,S5,7,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
llamabase,S5,7,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
llamabase,S5,7,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
llamabase,S5,7,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
llamabase,S5,7,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
llamabase,S5,7,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
llamabase,S5,8,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
llamabase,S5,8,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
llamabase,S5,8,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
llamabase,S5,8,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
llamabase,S5,8,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
llamabase,S5,8,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
llamabase,S5,8,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
llamabase,S5,8,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
llamabase,S5,8,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
llamabase,S5,9,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
llamabase,S5,9,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
